Timestamp	Min	Average	Max
1341256500	319388	407002	144657
1341256800	330058	416123	158433
1341257100	336856	422880	165322
1341257400	331655	418521	158433
1341257700	324472	411186	151545
1341258000	302368	374563	158433
1341258300	296191	365292	158433
1341258600	279833	340740	158433
1341258900	262043	327825	130880
1341259200	275653	324128	179099
1341259500	269832	322283	165322
1341259800	270651	320067	172210
1341260100	278021	334575	165322
1341260400	280636	338499	165322
1341260700	283935	350343	151545
1341261000	281186	346217	151545
1341261300	287220	355274	151545
1341261600	301028	375999	151545
1341261900	285547	356209	144657
1341262200	251005	311258	130880
1341262500	272824	347452	123991
1341262800	261426	330345	123991
1341263100	272090	342904	130880
1341263400	291912	362316	151545
1341263700	314616	396392	151545
1341264000	322831	408723	151545
1341264300	313793	402051	137768
1341264600	277617	344307	144657
1341264900	293694	368436	144657
1341265200	266143	340870	117103
1341265500	273250	337752	144657
1341265800	282166	351135	144657
1341266100	292414	363070	151545
1341266400	288401	357047	151545
1341266700	316583	402792	144657
1341267000	293334	367897	144657
1341267300	292144	366111	144657
1341267600	315260	397360	151545
1341267900	298369	375453	144657
1341268200	290873	360757	151545
1341268500	312454	396594	144657
1341268800	301070	379507	144657
1341269100	299676	391201	117103
1341269400	328475	410302	165322
1341269700	313800	398614	144657
1341270000	314705	399972	144657
1341270300	316969	410263	130880
1341270600	314034	405858	130880
1341270900	320536	415617	130880
1341271200	314389	406391	130880
1341271500	274407	342936	137768
1341271800	257221	320587	130880
1341272100	277111	350440	130880
1341272400	292055	369424	137768
1341272700	278821	353006	130880
1341273000	300561	382190	137768
1341273300	300537	385601	130880
1341273600	299855	381131	137768
1341273900	311684	402331	130880
1341274200	315551	404689	137768
1341274500	320055	414895	130880
1341274800	312619	403734	130880
1341275100	284796	358529	137768
1341275400	296076	368566	151545
1341275700	298152	375128	144657
1341276000	324288	414356	144657
1341276300	325890	423653	130880
1341276600	331635	415045	165322
1341276900	296226	372237	144657
1341277200	309463	398998	130880
1341277500	313157	401096	137768
1341277800	327712	426388	130880
1341278100	336064	435478	137768
1341278400	331824	425667	144657
1341278700	322847	412193	144657
1341279000	326007	416936	144657
1341279300	297241	377207	137768
1341279600	298414	378968	137768
1341279900	293921	372224	137768
1341280200	282892	355670	137768
1341280500	297466	384438	123991
1341280800	299397	387336	123991
1341281100	361681	480819	123991
1341281400	287725	366370	130880
1341281700	349165	451694	144657
1341282000	330458	420171	151545
1341282300	343862	443735	144657
1341282600	329054	421509	144657
1341282900	281636	353786	137768
1341283200	270982	341241	130880
1341283500	301347	386816	130880
1341283800	314586	403240	137768
1341284100	298942	379760	137768
1341284400	309279	395275	137768
1341284700	307409	392468	137768
1341285000	303550	390123	130880
1341285300	322059	417904	130880
1341285600	344949	445366	144657
1341285900	345338	445950	144657
1341286200	336404	432541	144657
1341286500	328749	424498	137768
1341286800	330545	427194	137768
1341287100	322847	419086	130880
1341287400	284344	354403	144657
1341287700	292880	367215	144657
1341288000	301652	383828	137768
1341288300	320525	412154	137768
1341288600	305858	400479	117103
1341288900	299454	363297	172210
1341289200	310636	393865	144657
1341289500	313581	401733	137768
1341289800	313824	402097	137768
1341290100	317070	406969	137768
1341290400	289257	361777	144657
1341290700	306762	388050	144657
1341291000	309484	392137	144657
1341291300	307727	389499	144657
1341291600	302535	385153	137768
1341291900	311069	401408	130880
1341292200	316073	408918	130880
1341292500	289322	368768	130880
1341292800	268244	333685	137768
1341293100	262233	321217	144657
1341293400	312168	396165	144657
1341293700	313075	394080	151545
1341294000	330800	420684	151545
1341294300	319895	407762	144657
1341294600	297341	377357	137768
1341294900	304264	377409	158433
1341295200	323795	413616	144657
1341295500	305480	386127	144657
1341295800	288205	360198	144657
1341296100	264428	331404	130880
1341296400	272047	342839	130880
1341296700	273568	348569	123991
1341297000	295062	384276	117103
1341297300	302916	399511	110214
1341297600	290172	390721	89549
1341297900	253140	342033	75772
1341298200	256820	354449	61995
1341298500	263963	378955	34442
1341298800	270997	389512	34442
1341299100	280141	406683	27553
1341299400	280180	399849	41330
1341299700	265922	385341	27553
1341300000	244627	349933	34442
1341300300	267076	383626	34442
1341300600	270510	392228	27553
1341300900	269742	387628	34442
1341301200	253499	366695	27553
1341301500	263277	374479	41330
1341301800	237708	342995	27553
1341302100	255951	366929	34442
1341302400	248324	355482	34442
1341302700	224385	322997	27553
1341303000	217362	309010	34442
1341303300	219002	311472	34442
1341303600	226389	326005	27553
1341303900	259817	372731	34442
1341304200	232386	331560	34442
1341304500	242394	346581	34442
1341304800	251681	363967	27553
1341305100	219340	311979	34442
1341305400	232308	331443	34442
1341305700	225744	325037	27553
1341306000	253254	362882	34442
1341306300	273893	393859	34442
1341306600	275142	399180	27553
1341306900	266043	385523	27553
1341307200	250688	359029	34442
1341307500	224699	320022	34442
1341307800	215121	309094	27553
1341308100	230737	329085	34442
1341308400	259884	376278	27553
1341308700	251159	359737	34442
1341309000	226973	319989	41330
1341309300	250189	344496	61995
1341309600	274041	369957	82661
1341309900	259242	347744	82661
1341310200	275801	376044	75772
1341310500	278543	376713	82661
1341310800	265550	353767	89549
1341311100	257380	344950	82661
1341311400	269258	355885	96438
1341311700	268654	358425	89549
1341312000	273801	373043	75772
1341312300	275452	365182	96438
1341312600	288908	388824	89549
1341312900	300393	402616	96438
1341313200	309416	412713	103326
1341313500	303668	397192	117103
1341313800	316049	405436	137768
1341314100	325922	420255	137768
1341314400	314770	400070	144657
1341314700	341938	437401	151545
1341315000	344559	437888	158433
1341315300	344210	440811	151545
1341315600	322197	404325	158433
1341315900	333525	421327	158433
1341316200	327500	412284	158433
1341316500	300394	378494	144657
1341316800	297504	363817	165322
1341317100	346516	416702	206652
1341317400	308072	376233	172210
1341317700	352938	436679	185987
1341318000	294264	355508	172210
1341318300	315212	383503	179099
1341318600	307222	378403	165322
1341318900	297595	357060	179099
1341319200	280510	338311	165322
1341319500	284231	347341	158433
1341319800	311319	381105	172210
1341320100	291695	355098	165322
1341320400	284626	337596	179099
1341320700	294283	352090	179099
1341321000	293206	357366	165322
1341321300	298221	375232	144657
1341321600	333516	421314	158433
1341321900	310661	387011	158433
1341322200	297119	363239	165322
1341322500	325415	405709	165322
1341322800	318647	392105	172210
1341323100	328082	409711	165322
1341323400	300030	371055	158433
1341323700	249684	295490	158433
1341324000	255753	311491	144657
1341324300	293800	372042	137768
1341324600	307980	379540	165322
1341324900	291418	354683	165322
1341325200	290098	352701	165322
1341325500	330196	416331	158433
1341325800	339336	426603	165322
1341326100	313938	385036	172210
1341326400	333259	417481	165322
1341326700	349265	434613	179099
1341327000	352387	446191	165322
1341327300	359435	453324	172210
1341327600	347586	438986	165322
1341327900	330339	409653	172210
1341328200	351528	448348	158433
1341328500	337031	412804	185987
1341328800	324205	400446	172210
1341329100	364264	457125	179099
1341329400	375308	477148	172210
1341329700	359434	449875	179099
1341330000	352530	446405	165322
1341330300	338795	432684	151545
1341330600	355851	447945	172210
1341330900	356475	455774	158433
1341331200	338299	421600	172210
1341331500	306209	376882	165322
1341331800	315377	390643	165322
1341332100	356873	456371	158433
1341332400	371078	474244	165322
1341332700	370729	477168	158433
1341333000	324270	407437	158433
1341333300	338778	425765	165322
1341333600	341925	437381	151545
1341333900	322061	414460	137768
1341334200	297414	377467	137768
1341334500	324948	418794	137768
1341334800	315722	408392	130880
1341335100	296938	376752	137768
1341335400	308008	383028	158433
1341335700	314680	389597	165322
1341336000	297896	367852	158433
1341336300	309873	378935	172210
1341336600	309715	382145	165322
1341336900	325696	406131	165322
1341337200	340835	425407	172210
1341337500	361687	456703	172210
1341337800	348322	440090	165322
1341338100	350687	440194	172210
1341338400	350337	446561	158433
1341338700	343630	433048	165322
1341339000	348218	439934	165322
1341339300	354895	453402	158433
1341339600	362386	461199	165322
1341339900	330567	427227	137768
1341340200	356373	445281	179099
1341340500	363580	456099	179099
1341340800	370266	469580	172210
1341341100	378434	481839	172210
1341341400	334768	436978	130880
1341341700	356000	430936	206652
1341342000	363845	463388	165322
1341342300	320089	408054	144657
1341342600	316806	406573	137768
1341342900	315925	401804	144657
1341343200	364901	471866	151545
1341343500	357942	457976	158433
1341343800	370314	476544	158433
1341344100	337260	426934	158433
1341344400	312436	389675	158433
1341344700	341972	430559	165322
1341345000	344411	430774	172210
1341345300	347341	435172	172210
1341345600	341725	430189	165322
1341345900	331510	421750	151545
1341346200	346924	437992	165322
1341346500	346463	440746	158433
1341346800	305573	382820	151545
1341347100	299433	377051	144657
1341347400	309733	389064	151545
1341347700	317061	400063	151545
1341348000	321691	417351	130880
1341348300	344196	451128	130880
1341348600	333504	441974	117103
1341348900	301373	400641	103326
1341349200	323399	416468	137768
1341349500	344839	455540	123991
1341349800	364063	467163	158433
1341350100	367442	468787	165322
1341350400	336693	426083	158433
1341350700	327993	413024	158433
1341351000	348880	440928	165322
1341351300	348972	441065	165322
1341351600	330322	416520	158433
1341351900	331129	414285	165322
1341352200	351733	445210	165322
1341352500	354386	449192	165322
1341352800	356047	455131	158433
1341353100	350720	443690	165322
1341353400	324833	408282	158433
1341353700	339979	431014	158433
1341354000	345251	438927	158433
1341354300	347117	441728	158433
1341354600	348160	443293	158433
1341354900	352757	450193	158433
1341355200	350851	450778	151545
1341355500	354261	455897	151545
1341355800	343618	453708	123991
1341356100	355869	447971	172210
1341356400	342494	441682	144657
1341356700	338015	441851	130880
1341357000	340140	445041	130880
1341357300	340073	441494	137768
1341357600	339233	440233	137768
1341357900	337443	434100	144657
1341358200	338464	435633	144657
1341358500	346108	440214	158433
1341358800	315888	398303	151545
1341359100	334952	426915	151545
1341359400	342994	438986	151545
1341359700	341806	440649	144657
1341360000	347327	445489	151545
1341360300	348124	446685	151545
1341360600	301078	379520	144657
1341360900	287827	369970	123991
1341361200	337868	417507	179099
1341361500	342717	438570	151545
1341361800	340889	439272	144657
1341362100	336525	432723	144657
1341362400	336750	433061	144657
1341362700	341401	436595	151545
1341363000	336984	433412	144657
1341363300	335419	427616	151545
1341363600	340616	438862	144657
1341363900	339544	433808	151545
1341364200	332969	430832	137768
1341364500	333476	431592	137768
1341364800	337391	434022	144657
1341365100	335820	431664	144657
1341365400	341085	436121	151545
1341365700	338674	432502	151545
1341366000	333562	431722	137768
1341366300	342150	444612	137768
1341366600	338058	441916	130880
1341366900	333993	435815	130880
1341367200	333420	438401	123991
1341367500	339886	434321	151545
1341367800	312310	427395	82661
1341368100	333125	431066	137768
1341368400	327418	419053	144657
1341368700	331578	425297	144657
1341369000	325384	422893	130880
1341369300	337258	423484	165322
1341369600	331060	421074	151545
1341369900	336337	428994	151545
1341370200	330950	424355	144657
1341370500	330519	420262	151545
1341370800	332510	423250	151545
1341371100	333220	424316	151545
1341371400	324912	415292	144657
1341371700	330186	419762	151545
1341372000	332662	423478	151545
1341372300	328272	416890	151545
1341372600	325678	416442	144657
1341372900	334190	425771	151545
1341373200	332553	423315	151545
1341373500	325351	412505	151545
1341373800	326926	414870	151545
1341374100	327701	416032	151545
1341374400	323249	405904	158433
1341374700	322983	408951	151545
1341375000	323530	406326	158433
1341375300	295128	367144	151545
1341375600	275087	337063	151545
1341375900	267869	322783	158433
1341376200	263902	320275	151545
1341376500	240841	282217	158433
1341376800	245055	291988	151545
1341377100	237288	283776	144657
1341377400	236076	281957	144657
1341377700	238337	281905	151545
1341378000	227843	269600	144657
1341378300	221386	263356	137768
1341378600	205027	242248	130880
1341378900	194034	229196	123991
1341379200	185492	212928	130880
1341379500	186007	206808	144657
1341379800	187000	204852	151545
1341380100	185271	205703	144657
1341380400	186831	204599	151545
1341380700	187032	201454	158433
1341381000	181492	200031	144657
1341381300	183487	203026	144657
1341381600	183682	203319	144657
1341381900	181921	200675	144657
1341382200	178070	198342	137768
1341382500	176367	199232	130880
1341382800	171082	198193	117103
1341383100	167444	196179	110214
1341383400	162676	192469	103326
1341383700	161828	198089	89549
1341384000	159173	197550	82661
1341384300	153572	196036	68884
1341384600	142555	196731	34442
1341384900	145270	197361	41330
1341385200	141922	195782	34442
1341385500	139555	192229	34442
1341385800	143186	197679	34442
1341386100	140336	196848	27553
1341386400	141700	198894	27553
1341386700	143355	197933	34442
1341387000	140910	194262	34442
1341387300	137146	192060	27553
1341387600	136718	191417	27553
1341387900	139139	191605	34442
1341388200	137501	192592	27553
1341388500	136577	187759	34442
1341388800	134807	185102	34442
1341389100	134869	188642	27553
1341389400	143176	201110	27553
1341389700	144691	203384	27553
1341390000	141910	195763	34442
1341390300	136598	187791	34442
1341390600	131744	183952	27553
1341390900	131874	184147	27553
1341391200	134566	188188	27553
1341391500	139023	191430	34442
1341391800	136347	187414	34442
1341392100	135410	189454	27553
1341392400	136261	194178	20665
1341392700	142611	196815	34442
1341393000	141481	195120	34442
1341393300	138419	193970	27553
1341393600	138250	193716	27553
1341393900	138998	194840	27553
1341394200	140202	196646	27553
1341394500	141533	195198	34442
1341394800	139449	195516	27553
1341395100	139622	195776	27553
1341395400	142189	199629	27553
1341395700	145961	201844	34442
1341396000	142817	200571	27553
1341396300	142758	197036	34442
1341396600	140024	196380	27553
1341396900	139120	195022	27553
1341397200	141693	195438	34442
1341397500	140293	196783	27553
1341397800	143232	201194	27553
1341398100	146777	206515	27553
1341398400	147824	208087	27553
1341398700	148061	204995	34442
1341399000	144197	202643	27553
1341399300	146504	206106	27553
1341399600	147946	208269	27553
1341399900	149225	206743	34442
1341400200	147695	207893	27553
1341400500	152013	210927	34442
1341400800	151599	213753	27553
1341401100	159456	225545	27553
1341401400	156216	217235	34442
1341401700	148864	209647	27553
1341402000	149576	207269	34442
1341402300	148773	209510	27553
1341402600	149208	206717	34442
1341402900	147916	208224	27553
1341403200	149004	206411	34442
1341403500	146756	206483	27553
1341403800	150852	209185	34442
1341404100	148478	209068	27553
1341404400	148340	208861	27553
1341404700	149476	207119	34442
1341405000	149485	207132	34442
1341405300	148725	209439	27553
1341405600	146907	206710	27553
1341405900	148368	205456	34442
1341406200	147801	204605	34442
1341406500	148151	205131	34442
1341406800	150770	209062	34442
1341407100	147283	207275	27553
1341407400	147297	207295	27553
1341407700	151337	209913	34442
1341408000	151394	209998	34442
1341408300	148206	208659	27553
1341408600	149322	210335	27553
1341408900	151039	209465	34442
1341409200	150181	208178	34442
1341409500	148167	208601	27553
1341409800	151103	209562	34442
1341410100	150422	211986	27553
1341410400	158246	220282	34442
1341410700	160672	227370	27553
1341411000	150179	211622	27553
1341411300	153361	209504	41330
1341411600	149573	210712	27553
1341411900	149422	210485	27553
1341412200	150638	212310	27553
1341412500	154878	215228	34442
1341412800	154562	214753	34442
1341413100	152835	212161	34442
1341413400	153649	213382	34442
1341413700	150309	211817	27553
1341414000	154398	214506	34442
1341414300	150764	212499	27553
1341414600	150495	212096	27553
1341414900	152381	211479	34442
1341415200	154285	214337	34442
1341415500	153631	213356	34442
1341415800	154424	214545	34442
1341416100	152759	215494	27553
1341416400	153586	216735	27553
1341416700	155082	215533	34442
1341417000	154454	214591	34442
1341417300	152608	215266	27553
1341417600	154458	214597	34442
1341417900	152785	215533	27553
1341418200	153060	212499	34442
1341418500	157272	218820	34442
1341418800	166358	232457	34442
1341419100	157802	223063	27553
1341419400	154077	214026	34442
1341419700	153166	216105	27553
1341420000	157761	219554	34442
1341420300	156177	217177	34442
1341420600	157371	218970	34442
1341420900	153820	217086	27553
1341421200	155276	215825	34442
1341421500	153844	213675	34442
1341421800	151660	213844	27553
1341422100	154118	217534	27553
1341422400	154298	214357	34442
1341422700	155034	215461	34442
1341423000	155255	215793	34442
1341423300	155761	216553	34442
1341423600	156874	218223	34442
1341423900	156047	216982	34442
1341424200	154856	215195	34442
1341424500	152950	215780	27553
1341424800	154402	214513	34442
1341425100	154662	214903	34442
1341425400	154870	215215	34442
1341425700	153870	213714	34442
1341426000	154103	214065	34442
1341426300	156796	218106	34442
1341426600	164245	229287	34442
1341426900	167219	233750	34442
1341427200	153433	213058	34442
1341427500	153448	216527	27553
1341427800	156367	217462	34442
1341428100	155930	216806	34442
1341428400	154203	214214	34442
1341428700	151629	213798	27553
1341429000	156138	217118	34442
1341429300	155346	215929	34442
1341429600	153381	212980	34442
1341429900	156086	217040	34442
1341430200	157371	218970	34442
1341430500	155062	218950	27553
1341430800	155198	215708	34442
1341431100	154766	215059	34442
1341431400	153610	213324	34442
1341431700	155947	216832	34442
1341432000	155685	219886	27553
1341432300	155627	216351	34442
1341432600	153227	216196	27553
1341432900	156545	217729	34442
1341433200	155523	216196	34442
1341433500	153188	216137	27553
1341433800	155493	216150	34442
1341434100	154727	215000	34442
1341434400	160618	223842	34442
1341434700	166494	236108	27553
1341435000	159211	221731	34442
1341435300	154947	215331	34442
1341435600	154573	218216	27553
1341435900	156358	217449	34442
1341436200	154556	218190	27553
1341436500	156445	217579	34442
1341436800	154257	217742	27553
1341437100	154032	217404	27553
1341437400	158624	217404	41330
1341437700	153300	216306	27553
1341438000	153882	213733	34442
1341438300	155359	215949	34442
1341438600	155021	215442	34442
1341438900	153266	216254	27553
1341439200	156605	217820	34442
1341439500	157228	218755	34442
1341439800	151582	213727	27553
1341440100	154194	214201	34442
1341440400	155508	219619	27553
1341440700	155527	216202	34442
1341441000	153510	213175	34442
1341441300	152478	215072	27553
1341441600	153231	216202	27553
1341441900	156324	217397	34442
1341442200	153978	213876	34442
1341442500	161739	225525	34442
1341442800	163537	231671	27553
1341443100	155809	216624	34442
1341443400	153441	213071	34442
1341443700	151340	213363	27553
1341444000	153402	213012	34442
1341444300	149989	211336	27553
1341444600	150495	212096	27553
1341444900	152207	211219	34442
1341445200	149980	211323	27553
1341445500	152744	212025	34442
1341445800	150560	212193	27553
1341446100	154073	214019	34442
1341446400	150560	212193	27553
1341446700	152186	211186	34442
1341447000	151545	210225	34442
1341447300	148937	209757	27553
1341447600	152593	211797	34442
1341447900	148214	208672	27553
1341448200	150229	208250	34442
1341448500	149632	207353	34442
1341448800	146950	206775	27553
1341449100	149299	206853	34442
1341449400	147149	207074	27553
1341449700	149536	207210	34442
1341450000	147190	203689	34442
1341450300	144648	203319	27553
1341450600	156441	217573	34442
1341450900	161306	224875	34442
1341451200	149257	210238	27553
1341451500	150710	208971	34442
1341451800	146777	206515	27553
1341452100	142801	197101	34442
1341452400	146292	205788	27553
1341452700	148035	204956	34442
1341453000	145825	205086	27553
1341453300	146959	206788	27553
1341453600	151692	210446	34442
1341453900	148457	209036	27553
1341454200	150628	208848	34442
1341454500	150636	208861	34442
1341454800	146189	205632	27553
1341455100	148087	205034	34442
1341455400	147219	207178	27553
1341455700	148292	208789	27553
1341456000	148212	205222	34442
1341456300	146219	205677	27553
1341456600	151324	209894	34442
1341456900	148902	209705	27553
1341457200	149701	207457	34442
1341457500	148469	209055	27553
1341457800	148340	208861	27553
1341458100	147119	207028	27553
1341458400	148922	206288	34442
1341458700	154417	217982	27553
1341459000	157436	219067	34442
1341459300	145111	204014	27553
1341459600	144582	203221	27553
1341459900	142929	200740	27553
1341460200	145247	200772	34442
1341460500	145587	204729	27553
1341460800	146481	202624	34442
1341461100	144435	203000	27553
1341461400	145435	204501	27553
1341461700	148723	205989	34442
1341462000	162096	229508	27553
1341462300	167137	233627	34442
1341462600	164646	233334	27553
1341462900	164234	232717	27553
1341463200	163893	232204	27553
1341463500	165522	231203	34442
1341463800	162512	230131	27553
1341464100	164734	230021	34442
1341464400	161533	228663	27553
1341464700	164537	233172	27553
1341465000	164256	232750	27553
1341465300	166466	232620	34442
1341465600	161629	228806	27553
1341465900	159133	221614	34442
1341466200	150041	211414	27553
1341466500	146742	206463	27553
1341466800	154501	214662	34442
1341467100	159321	225343	27553
1341467400	151757	210543	34442
1341467700	156936	221763	27553
1341468000	159702	225915	27553
1341468300	163146	227637	34442
1341468600	160373	226922	27553
1341468900	161280	224836	34442
1341469200	159018	224888	27553
1341469500	159973	222874	34442
1341469800	157374	222420	27553
1341470100	157391	222446	27553
1341470400	158683	220938	34442
1341470700	158486	224089	27553
1341471000	156551	221185	27553
1341471300	159951	222842	34442
1341471600	153266	216254	27553
1341471900	149608	210764	27553
1341472200	160654	220451	41330
1341472500	157365	222407	27553
1341472800	157114	222030	27553
1341473100	157213	222179	27553
1341473400	161380	224986	34442
1341473700	155304	219314	27553
1341474000	156856	218197	34442
1341474300	153590	216741	27553
1341474600	155556	219691	27553
1341474900	153768	217008	27553
1341475200	166094	232061	34442
1341475500	163990	228903	34442
1341475800	179519	255657	27553
1341476100	139895	196185	27553
1341476400	149952	207834	34442
1341476700	163486	231593	27553
1341477000	153225	212746	34442
1341477300	153521	216637	27553
1341477600	152729	215448	27553
1341477900	154207	214220	34442
1341478200	152960	212349	34442
1341478500	153733	216956	27553
1341478800	155742	219970	27553
1341479100	157094	218554	34442
1341479400	167723	237954	27553
1341479700	185018	260465	34442
1341480000	199855	286180	27553
1341480300	198703	284452	27553
1341480600	191455	270126	34442
1341480900	203066	291000	27553
1341481200	191312	269912	34442
1341481500	221277	318333	27553
1341481800	240323	346919	27553
1341482100	251711	364012	27553
1341482400	251729	364038	27553
1341482700	257730	369599	34442
1341483000	254066	367546	27553
1341483300	250711	362511	27553
1341483600	224103	322575	27553
1341483900	213184	302740	34442
1341484200	242617	350362	27553
1341484500	265273	384367	27553
1341484800	264877	380326	34442
1341485100	281691	402116	41330
1341485400	280319	400057	41330
1341485700	279319	398556	41330
1341486000	282122	399316	48219
1341486300	277336	395580	41330
1341486600	277306	388642	55107
1341486900	264392	372705	48219
1341487200	292657	415129	48219
1341487500	289852	410919	48219
1341487800	281801	398835	48219
1341488100	301392	428240	48219
1341488400	295547	422913	41330
1341488700	291856	413927	48219
1341489000	284466	406281	41330
1341489300	313798	446860	48219
1341489600	330071	467838	55107
1341489900	317183	451941	48219
1341490200	328485	468904	48219
1341490500	300204	423010	55107
1341490800	315787	446399	55107
1341491100	326732	466273	48219
1341491400	299155	424881	48219
1341491700	311147	439434	55107
1341492000	342655	486725	55107
1341492300	338204	466260	82661
1341492600	318840	440643	75772
1341492900	287319	393332	75772
1341493200	289142	396068	75772
1341493500	335778	466065	75772
1341493800	333657	462881	75772
1341494100	329716	453519	82661
1341494400	323480	447607	75772
1341494700	332395	464434	68884
1341495000	343946	478324	75772
1341495300	337589	465337	82661
1341495600	343016	476928	75772
1341495900	334142	463609	75772
1341496200	335455	462134	82661
1341496500	334889	468176	68884
1341496800	339148	467676	82661
1341497100	327523	453675	75772
1341497400	325959	447880	82661
1341497700	331718	459971	75772
1341498000	343781	478077	75772
1341498300	353196	485315	89549
1341498600	345639	480865	75772
1341498900	350809	485179	82661
1341499200	344457	479091	75772
1341499500	344305	478864	75772
1341499800	349350	482989	82661
1341500100	344158	478643	75772
1341500400	349415	483087	82661
1341500700	343167	477155	75772
1341501000	339347	474868	68884
1341501300	349705	476629	96438
1341501600	338170	466208	82661
1341501900	344007	478415	75772
1341502200	358029	496015	82661
1341502500	342604	483203	61995
1341502800	352276	480488	96438
1341503100	353783	489642	82661
1341503400	348444	485075	75772
1341503700	338682	470424	75772
1341504000	343087	473588	82661
1341504300	296303	403370	82661
1341504600	271507	369599	75772
1341504900	309982	423900	82661
1341505200	339310	471366	75772
1341505500	334601	464298	75772
1341505800	332679	461413	75772
1341506100	351699	489960	75772
1341506400	360951	500401	82661
1341506700	359109	501083	75772
1341507000	349435	486562	75772
1341507300	342959	476843	75772
1341507600	328911	452311	82661
1341507900	313468	432580	75772
1341508200	319308	441344	75772
1341508500	299218	411192	75772
1341508800	300792	410107	82661
1341509100	311975	430339	75772
1341509400	312804	428136	82661
1341509700	322950	443365	82661
1341510000	339477	468170	82661
1341510300	345682	480930	75772
1341510600	343911	478272	75772
1341510900	339823	468689	82661
1341511200	342171	475661	75772
1341511500	346212	478279	82661
1341511800	354510	490733	82661
1341512100	339962	475791	68884
1341512400	332565	471581	55107
1341512700	328024	464765	55107
1341513000	302113	425875	55107
1341513300	297977	423114	48219
1341513600	321544	455040	55107
1341513900	328755	465863	55107
1341514200	341553	488518	48219
1341514500	328331	465227	55107
1341514800	322392	456313	55107
1341515100	312089	444294	48219
1341515400	311995	440708	55107
1341515700	320851	454000	55107
1341516000	325607	464583	48219
1341516300	324445	466286	41330
1341516600	301097	420905	61995
1341516900	310636	438668	55107
1341517200	315300	449114	48219
1341517500	326418	462355	55107
1341517800	318638	454124	48219
1341518100	321408	458282	48219
1341518400	294759	414837	55107
1341518700	278468	393833	48219
1341519000	278975	394593	48219
1341519300	282288	403013	41330
1341519600	279038	398134	41330
1341519900	286812	409802	41330
1341520200	288576	415896	34442
1341520500	290158	414824	41330
1341520800	275453	392754	41330
1341521100	281208	404838	34442
1341521400	307446	440772	41330
1341521700	299343	435504	27553
1341522000	299261	435380	27553
1341522300	301482	438713	27553
1341522600	298192	433775	27553
1341522900	289565	420827	27553
1341523200	298793	434678	27553
1341523500	299863	436283	27553
1341523800	291097	423127	27553
1341524100	282867	414220	20665
1341524400	296841	431748	27553
1341524700	307139	447204	27553
1341525000	304602	443397	27553
1341525300	305845	445262	27553
1341525600	301456	438674	27553
1341525900	301564	438836	27553
1341526200	295967	430436	27553
1341526500	301698	439038	27553
1341526800	299170	435244	27553
1341527100	297837	433243	27553
1341527400	304464	443189	27553
1341527700	302771	440649	27553
1341528000	301425	438629	27553
1341528300	291444	423647	27553
1341528600	298129	437128	20665
1341528900	299568	435841	27553
1341529200	296270	430891	27553
1341529500	295846	430254	27553
1341529800	297884	433314	27553
1341530100	300787	441117	20665
1341530400	306853	446776	27553
1341530700	298880	434808	27553
1341531000	289840	424686	20665
1341531300	298200	433788	27553
1341531600	308360	449036	27553
1341531900	300480	440656	20665
1341532200	295019	429013	27553
1341532500	290690	422516	27553
1341532800	299408	435601	27553
1341533100	298170	433743	27553
1341533400	301386	438570	27553
1341533700	293835	430683	20665
1341534000	305169	444248	27553
1341534300	301049	438063	27553
1341534600	302494	440233	27553
1341534900	290983	426401	20665
1341535200	290002	421483	27553
1341535500	288305	418937	27553
1341535800	285979	418891	20665
1341536100	288227	418820	27553
1341536400	286955	416910	27553
1341536700	293656	426967	27553
1341537000	290030	424972	20665
1341537300	297244	432353	27553
1341537600	291887	427759	20665
1341537900	295885	430313	27553
1341538200	300274	436900	27553
1341538500	292554	428760	20665
1341538800	299239	435348	27553
1341539100	299945	436407	27553
1341539400	301727	442527	20665
1341539700	306187	445775	27553
1341540000	299004	438440	20665
1341540300	338710	498036	20665
1341540600	255449	373069	20665
1341540900	304460	443183	27553
1341541200	303414	445060	20665
1341541500	302679	443956	20665
1341541800	306282	445918	27553
1341542100	300748	441058	20665
1341542400	299824	436225	27553
1341542700	295173	432690	20665
1341543000	296480	434652	20665
1341543300	302940	440902	27553
1341543600	298450	437609	20665
1341543900	298590	434373	27553
1341544200	299856	439720	20665
1341544500	298294	437375	20665
1341544800	293251	429806	20665
1341545100	292277	428344	20665
1341545400	281079	411537	20665
1341545700	254871	368755	27553
1341546000	272251	394840	27553
1341546300	293943	430845	20665
1341546600	294642	428448	27553
1341546900	288355	422458	20665
1341547200	290732	426025	20665
1341547500	288342	422438	20665
1341547800	286253	415857	27553
1341548100	278928	408308	20665
1341548400	277040	405475	20665
1341548700	283479	411693	27553
1341549000	276988	405397	20665
1341549300	274921	398848	27553
1341549600	271465	397107	20665
1341549900	273110	399576	20665
1341550200	271993	397900	20665
1341550500	269316	390435	27553
1341550800	273012	395983	27553
1341551100	266046	388973	20665
1341551400	269868	394710	20665
1341551700	270675	392475	27553
1341552000	264743	387017	20665
1341552300	266708	389967	20665
1341552600	268799	393105	20665
1341552900	271216	393287	27553
1341553200	271158	396646	20665
1341553500	270978	392930	27553
1341553800	269322	393891	20665
1341554100	267959	391845	20665
1341554400	270950	396334	20665
1341554700	264346	382976	27553
1341555000	258527	377688	20665
1341555300	270761	392605	27553
1341555600	265894	388746	20665
